enzyme	source	reaction	rate	cid	acceptor
At_71C2	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_71C3	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_71C4	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_71C5	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_72B3	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_72C1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_72D1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_72E1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_72E2	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_72E3	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73B1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73B2	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73B3	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73B4	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73B5	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73C1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73C3	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73C4	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73C5	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73C6	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_73C7	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_74B1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_74F1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_75B1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_75D1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_76C4	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_76E1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_76E11	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_76E12	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_76E2	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_76E4	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_76E5	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_78D1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_78D2	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_84A1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_84A2	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_84A3	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_84B1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_84B2	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_85A4	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_85A5	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_88A1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_89B1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_89C1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
VVGT1	GT-Predict	0		92180	N-(3-Methylbut-2-EN-1-YL)-9H-purin-6-amine
At_72B1	pTMH	0	-0.005934681	932	Naringenin
At_72E2	pTMH	0	-0.003799946	932	Naringenin
Mt_71G1	pTMH	0.5	0.033259426	932	Naringenin
Mt_78G1	pTMH	0	0.002421222	932	Naringenin
Nt_UGT1	pTMH	0	-0.002895964	932	Naringenin
Pt_UGT1	pTMH	0	0.002783609	932	Naringenin
At_72B1	pTMH	0	0.005927625	5284507	Nerolidol
At_72E2	pTMH	0	0.010143444	5284507	Nerolidol
Mt_71G1	pTMH	0	0.007337443	5284507	Nerolidol
Mt_78G1	pTMH	0	0.009038194	5284507	Nerolidol
Nt_UGT1	pTMH	0	0.01237392	5284507	Nerolidol
Pt_UGT1	pTMH	0	0.010095629	5284507	Nerolidol
At_72B1	pTMH	0	0.026311099	14427423	Noricaritin
At_72E2	pTMH	0	0.008404293	14427423	Noricaritin
Mt_71G1	pTMH	0	0.027808178	14427423	Noricaritin
Mt_78G1	pTMH	0	0.000821371	14427423	Noricaritin
Nt_UGT1	pTMH	0	0.022941261	14427423	Noricaritin
Pt_UGT1	pTMH	0	0.007553017	14427423	Noricaritin
At_71B1	GT-Predict	0		4592	Olomoucine
At_71B5	GT-Predict	0		4592	Olomoucine
At_71B6	GT-Predict	0		4592	Olomoucine
At_71B8	GT-Predict	0		4592	Olomoucine
At_71C1	GT-Predict	0		4592	Olomoucine
At_71C2	GT-Predict	0		4592	Olomoucine
At_71C3	GT-Predict	0		4592	Olomoucine
At_71C4	GT-Predict	0		4592	Olomoucine
At_71C5	GT-Predict	0		4592	Olomoucine
At_72B3	GT-Predict	0		4592	Olomoucine
At_72C1	GT-Predict	0		4592	Olomoucine
At_72D1	GT-Predict	0		4592	Olomoucine
At_72E1	GT-Predict	0		4592	Olomoucine
At_72E2	GT-Predict	0		4592	Olomoucine
At_72E3	GT-Predict	0		4592	Olomoucine
At_73B1	GT-Predict	0		4592	Olomoucine
At_73B2	GT-Predict	0		4592	Olomoucine
At_73B3	GT-Predict	0		4592	Olomoucine
At_73B4	GT-Predict	0		4592	Olomoucine
At_73B5	GT-Predict	0		4592	Olomoucine
At_73C1	GT-Predict	1		4592	Olomoucine
At_73C3	GT-Predict	0		4592	Olomoucine
At_73C4	GT-Predict	0		4592	Olomoucine
At_73C5	GT-Predict	1		4592	Olomoucine
At_73C6	GT-Predict	1		4592	Olomoucine
At_73C7	GT-Predict	0		4592	Olomoucine
At_74B1	GT-Predict	0		4592	Olomoucine
At_74F1	GT-Predict	0		4592	Olomoucine
At_75B1	GT-Predict	0		4592	Olomoucine
At_75D1	GT-Predict	0		4592	Olomoucine
At_76C4	GT-Predict	0		4592	Olomoucine
At_76E1	GT-Predict	0		4592	Olomoucine
At_76E11	GT-Predict	0		4592	Olomoucine
At_76E12	GT-Predict	0		4592	Olomoucine
At_76E2	GT-Predict	0		4592	Olomoucine
At_76E4	GT-Predict	0		4592	Olomoucine
At_76E5	GT-Predict	0		4592	Olomoucine
At_78D1	GT-Predict	0		4592	Olomoucine
At_78D2	GT-Predict	0		4592	Olomoucine
At_84A1	GT-Predict	0		4592	Olomoucine
At_84A2	GT-Predict	0		4592	Olomoucine
At_84A3	GT-Predict	0		4592	Olomoucine
At_84B1	GT-Predict	0		4592	Olomoucine
At_84B2	GT-Predict	0		4592	Olomoucine
At_85A4	GT-Predict	0		4592	Olomoucine
At_85A5	GT-Predict	0		4592	Olomoucine
At_88A1	GT-Predict	0		4592	Olomoucine
At_89B1	GT-Predict	0		4592	Olomoucine
At_89C1	GT-Predict	0		4592	Olomoucine
VVGT1	GT-Predict	0		4592	Olomoucine
At_72B1	pTMH	0	0.001253891	10955174	Patchouli alcohol
At_72E2	pTMH	0	5.11e-05	10955174	Patchouli alcohol
Mt_71G1	pTMH	0	0.008532186	10955174	Patchouli alcohol
Mt_78G1	pTMH	0	0.002804764	10955174	Patchouli alcohol
Nt_UGT1	pTMH	0	0.003837863	10955174	Patchouli alcohol
Pt_UGT1	pTMH	0	0.013059204	10955174	Patchouli alcohol
At_72B1	pTMH	0	-0.005131001	10819	Perillyl alcohol
At_72E2	pTMH	0	-0.004131183	10819	Perillyl alcohol
Mt_71G1	pTMH	0	-0.000701521	10819	Perillyl alcohol
Mt_78G1	pTMH	0	-0.000917101	10819	Perillyl alcohol
Nt_UGT1	pTMH	0	-0.003187798	10819	Perillyl alcohol
Pt_UGT1	pTMH	0	-0.001281618	10819	Perillyl alcohol
At_71C1	HTS_UGT	0	0.00564056132792327	4788	Phloretin
At_71D1	HTS_UGT	0	0.00400401535045916	4788	Phloretin
Ct_71E5	HTS_UGT	1	0.793497974211942	4788	Phloretin
Dc_71F5	HTS_UGT	0	0.000615797952424157	4788	Phloretin
Fe_72B19	HTS_UGT	0	0.00925558250494698	4788	Phloretin
Fe_88J1	HTS_UGT	1	0.382724939259612	4788	Phloretin
Fi_88A10	HTS_UGT	0	0.0428973110575408	4788	Phloretin
Gm_88E3	HTS_UGT	1	0.487370821124396	4788	Phloretin
Lc_72B10	HTS_UGT	1	1.50468445814018	4788	Phloretin
Os_88C1	HTS_UGT	0	-0.00561910668902932	4788	Phloretin
Rc_GT1	HTS_UGT	0	0.00333614832864909	4788	Phloretin
Sl_GT5	HTS_UGT	0	0.00104773002488301	4788	Phloretin
Zm_15991	HTS_UGT	1	0.166651625415811	4788	Phloretin
Zm_43295	HTS_UGT	1	0.279942698067911	4788	Phloretin
Zm_51683	HTS_UGT	0	0.00566866889932971	4788	Phloretin
Zm_62783	HTS_UGT	1	0.0619966196665519	4788	Phloretin
Zm_72068	HTS_UGT	0	0.00552236136849119	4788	Phloretin
Zm_85854	HTS_UGT	0	-0.042830213538857	4788	Phloretin
At_71C1	HTS_UGT	0	0.00434597474078351	73399	Pinoresinol
At_71D1	HTS_UGT	0	0.000437879274595364	73399	Pinoresinol
At_72B1	pTMH	0	-0.005023361	73399	Pinoresinol
At_72E2	pTMH	0	-0.002410967	73399	Pinoresinol
Ct_71E5	HTS_UGT	0	0.0390559049756914	73399	Pinoresinol
Dc_71F5	HTS_UGT	0	0.00727232665193898	73399	Pinoresinol
Fe_72B19	HTS_UGT	0	0.000841517609216714	73399	Pinoresinol
Fe_88J1	HTS_UGT	0	0.000596716062964417	73399	Pinoresinol
Fi_88A10	HTS_UGT	0	-0.000708547997145963	73399	Pinoresinol
Gm_88E3	HTS_UGT	0	0.0309366551851134	73399	Pinoresinol
Lc_72B10	HTS_UGT	0	0.00529343773778851	73399	Pinoresinol
Mt_71G1	pTMH	0	0.001591162	73399	Pinoresinol
Mt_78G1	pTMH	0	0.003662604	73399	Pinoresinol
Nt_UGT1	pTMH	0	-0.004517261	73399	Pinoresinol
Os_88C1	HTS_UGT	0	0.00021091363136028	73399	Pinoresinol
Pt_UGT1	pTMH	0	0.000955809	73399	Pinoresinol
Rc_GT1	HTS_UGT	0	-0.00394569937725562	73399	Pinoresinol
Sl_GT5	HTS_UGT	0	0.00431182681951559	73399	Pinoresinol
Zm_15991	HTS_UGT	0	0.00133206287761261	73399	Pinoresinol
Zm_43295	HTS_UGT	0	0.00280269807133659	73399	Pinoresinol
Zm_51683	HTS_UGT	0	0.00122886929018158	73399	Pinoresinol
Zm_62783	HTS_UGT	0	0.00162442796824096	73399	Pinoresinol
Zm_72068	HTS_UGT	0	0.00646281819890317	73399	Pinoresinol
Zm_85854	HTS_UGT	0	0.00301596795019721	73399	Pinoresinol
At_72B1	pTMH	0	-0.005736517	122738	Procyanidin B2
At_72E2	pTMH	0	-0.001032113	122738	Procyanidin B2
Mt_71G1	pTMH	0	0.001883241	122738	Procyanidin B2
Mt_78G1	pTMH	0	0.000847065	122738	Procyanidin B2
Nt_UGT1	pTMH	0	0.001977892	122738	Procyanidin B2
Pt_UGT1	pTMH	0	0.000907318	122738	Procyanidin B2
At_72B1	pTMH	0	-0.001014371	53377390	Pseudolaric acid-B
At_72E2	pTMH	0	-0.002743822	53377390	Pseudolaric acid-B
Mt_71G1	pTMH	0	1.76e-05	53377390	Pseudolaric acid-B
Mt_78G1	pTMH	0	-0.001473869	53377390	Pseudolaric acid-B
Nt_UGT1	pTMH	0	-0.001325686	53377390	Pseudolaric acid-B
Pt_UGT1	pTMH	0	0.000887198	53377390	Pseudolaric acid-B
At_71B1	GT-Predict	1		5280343	Quercetin
At_71B5	GT-Predict	1		5280343	Quercetin
At_71B6	GT-Predict	1		5280343	Quercetin
At_71B8	GT-Predict	1		5280343	Quercetin
At_71C1	GT-Predict	1		5280343	Quercetin
At_71C1	HTS_UGT	1	0.735304247428589	5280343	Quercetin
At_71C2	GT-Predict	0.5		5280343	Quercetin
At_71C3	GT-Predict	1		5280343	Quercetin
At_71C4	GT-Predict	1		5280343	Quercetin
At_71C5	GT-Predict	1		5280343	Quercetin
At_71D1	HTS_UGT	0.5	0.0276699854341752	5280343	Quercetin
At_72B1	GT-Predict	0		5280343	Quercetin
At_72B1	pTMH	0	0.005479992	5280343	Quercetin
At_72B3	GT-Predict	1		5280343	Quercetin
At_72C1	GT-Predict	0		5280343	Quercetin
At_72D1	GT-Predict	1		5280343	Quercetin
At_72E1	GT-Predict	1		5280343	Quercetin
At_72E2	GT-Predict	0		5280343	Quercetin
At_72E2	pTMH	0	0.005424632	5280343	Quercetin
At_72E3	GT-Predict	0		5280343	Quercetin
At_73B1	GT-Predict	1		5280343	Quercetin
At_73B2	GT-Predict	1		5280343	Quercetin
At_73B3	GT-Predict	1		5280343	Quercetin
At_73B4	GT-Predict	1		5280343	Quercetin
At_73B5	GT-Predict	1		5280343	Quercetin
At_73C1	GT-Predict	1		5280343	Quercetin
At_73C3	GT-Predict	1		5280343	Quercetin
At_73C4	GT-Predict	1		5280343	Quercetin
At_73C5	GT-Predict	1		5280343	Quercetin
At_73C6	GT-Predict	1		5280343	Quercetin
At_73C7	GT-Predict	1		5280343	Quercetin
At_74B1	GT-Predict	1		5280343	Quercetin
At_74F1	GT-Predict	0		5280343	Quercetin
At_74F2	GT-Predict	1		5280343	Quercetin
At_75B1	GT-Predict	1		5280343	Quercetin
At_75D1	GT-Predict	0		5280343	Quercetin
At_76C4	GT-Predict	1		5280343	Quercetin
At_76E1	GT-Predict	0		5280343	Quercetin
At_76E11	GT-Predict	1		5280343	Quercetin
At_76E12	GT-Predict	1		5280343	Quercetin
At_76E2	GT-Predict	0		5280343	Quercetin
At_76E4	GT-Predict	0		5280343	Quercetin
At_76E5	GT-Predict	1		5280343	Quercetin
At_78D1	GT-Predict	1		5280343	Quercetin
At_78D2	GT-Predict	1		5280343	Quercetin
At_84A1	GT-Predict	1		5280343	Quercetin
At_84A2	GT-Predict	1		5280343	Quercetin
At_84A3	GT-Predict	1		5280343	Quercetin
At_84A4	GT-Predict	1		5280343	Quercetin
At_84B1	GT-Predict	1		5280343	Quercetin
At_84B2	GT-Predict	0		5280343	Quercetin
At_85A4	GT-Predict	0		5280343	Quercetin
At_85A5	GT-Predict	1		5280343	Quercetin
At_88A1	GT-Predict	1		5280343	Quercetin
At_89B1	GT-Predict	0		5280343	Quercetin
At_89C1	GT-Predict	1		5280343	Quercetin
Ct_71E5	HTS_UGT	0	0.173796833428309	5280343	Quercetin
Dc_71F5	HTS_UGT	0	0.000676684942173546	5280343	Quercetin
Fe_72B19	HTS_UGT	0	0.012631867401367	5280343	Quercetin
Fe_88J1	HTS_UGT	0	0.00618067843765415	5280343	Quercetin
Fi_88A10	HTS_UGT	0	0.00644942685722918	5280343	Quercetin
Gm_88E3	HTS_UGT	1	0.258875651549527	5280343	Quercetin
Lc_72B10	HTS_UGT	0	-0.0145238996118901	5280343	Quercetin
Mt_71G1	pTMH	0	0.024746012	5280343	Quercetin
Mt_78G1	pTMH	1	0.852157205	5280343	Quercetin
Nt_UGT1	pTMH	0	0.015250379	5280343	Quercetin
Os_88C1	HTS_UGT	0	0.00408445893322637	5280343	Quercetin
Pt_UGT1	pTMH	0	0.018052905	5280343	Quercetin
Rc_GT1	HTS_UGT	0	0.00351245901142715	5280343	Quercetin
Sl_GT5	HTS_UGT	0	0.0358928825976616	5280343	Quercetin
VVGT1	GT-Predict	1		5280343	Quercetin
Zm_15991	HTS_UGT	0	0.00960270090940731	5280343	Quercetin
Zm_43295	HTS_UGT	0	0.0333038900645616	5280343	Quercetin
Zm_51683	HTS_UGT	0	0	5280343	Quercetin
Zm_62783	HTS_UGT	0	0.0108192997541551	5280343	Quercetin
Zm_72068	HTS_UGT	1	0.0305327648232486	5280343	Quercetin
Zm_85854	HTS_UGT	0.5	0.163025129341444	5280343	Quercetin
At_72B1	pTMH	0	-0.002008605	21648	4-(4-Hydroxyphenyl)-2-butanone
At_72E2	pTMH	0	-0.003050789	21648	4-(4-Hydroxyphenyl)-2-butanone
Mt_71G1	pTMH	0	0.000439	21648	4-(4-Hydroxyphenyl)-2-butanone
Mt_78G1	pTMH	0	0.000116865	21648	4-(4-Hydroxyphenyl)-2-butanone
Nt_UGT1	pTMH	0	-0.002810994	21648	4-(4-Hydroxyphenyl)-2-butanone
Pt_UGT1	pTMH	0	0.000490441	21648	4-(4-Hydroxyphenyl)-2-butanone
At_71C1	HTS_UGT	0	0.0458183900598133	445154	Resveratrol
At_71D1	HTS_UGT	0	0.00880547755552804	445154	Resveratrol
Ct_71E5	HTS_UGT	0	0.22128653319549	445154	Resveratrol
Dc_71F5	HTS_UGT	0	0.00923698588463509	445154	Resveratrol
Fe_72B19	HTS_UGT	0	0.00195023522314744	445154	Resveratrol
Fe_88J1	HTS_UGT	0	0.00187829893370812	445154	Resveratrol
Fi_88A10	HTS_UGT	0	0.0110909157427019	445154	Resveratrol
Gm_88E3	HTS_UGT	1	0.988427120854565	445154	Resveratrol
Lc_72B10	HTS_UGT	0	-0.0105828040774176	445154	Resveratrol
Os_88C1	HTS_UGT	0	0.00164700681088796	445154	Resveratrol
Rc_GT1	HTS_UGT	0	-0.0176924662301594	445154	Resveratrol
Sl_GT5	HTS_UGT	1	0.31626373950028	445154	Resveratrol
Zm_15991	HTS_UGT	0	0.00317170910891158	445154	Resveratrol
Zm_43295	HTS_UGT	0	0.00318166845752923	445154	Resveratrol
Zm_51683	HTS_UGT	0	0.000235108271724613	445154	Resveratrol
Zm_62783	HTS_UGT	0	0.00571179124934457	445154	Resveratrol
Zm_72068	HTS_UGT	0	0.0106528123014046	445154	Resveratrol
Zm_85854	HTS_UGT	0	-0.0131308580712611	445154	Resveratrol
At_72B1	pTMH	0	-0.00099771	439653	Reticuline
At_72E2	pTMH	0	-0.002317497	439653	Reticuline
Mt_71G1	pTMH	0	0.001739781	439653	Reticuline
Mt_78G1	pTMH	0	0.000586191	439653	Reticuline
Nt_UGT1	pTMH	0	-0.000219341	439653	Reticuline
Pt_UGT1	pTMH	0	0.000212036	439653	Reticuline
At_72B1	pTMH	0	-0.002551564	188297	Santamarine
At_72E2	pTMH	0	-0.003116528	188297	Santamarine
Mt_71G1	pTMH	0	-0.000836882	188297	Santamarine
Mt_78G1	pTMH	0	0.002870449	188297	Santamarine
Nt_UGT1	pTMH	0	-0.001693369	188297	Santamarine
Pt_UGT1	pTMH	0	0.000918705	188297	Santamarine
At_71C1	HTS_UGT	1	1.8217712561978	5280460	Scopoletin
At_71D1	HTS_UGT	0	0.014806189715894	5280460	Scopoletin
At_72B1	pTMH	0	0.020755475	5280460	Scopoletin
At_72E2	pTMH	0	0.163778422	5280460	Scopoletin
Ct_71E5	HTS_UGT	0	0.189112864832133	5280460	Scopoletin
Dc_71F5	HTS_UGT	0.5	0.0419028558850858	5280460	Scopoletin
Fe_72B19	HTS_UGT	0	0.0160307181331179	5280460	Scopoletin
Fe_88J1	HTS_UGT	0	0.000739068480769887	5280460	Scopoletin
Fi_88A10	HTS_UGT	0	0.0676957430369658	5280460	Scopoletin
Gm_88E3	HTS_UGT	0	0.0234168469910211	5280460	Scopoletin
Lc_72B10	HTS_UGT	0	0.0157401049837008	5280460	Scopoletin
Mt_71G1	pTMH	0	0.002271007	5280460	Scopoletin
Mt_78G1	pTMH	0	0.005241734	5280460	Scopoletin
Nt_UGT1	pTMH	0	0.016093042	5280460	Scopoletin
Os_88C1	HTS_UGT	0	0.00281778047197894	5280460	Scopoletin
Pt_UGT1	pTMH	0	0.001885757	5280460	Scopoletin
Rc_GT1	HTS_UGT	0	0.0109016143901399	5280460	Scopoletin
Sl_GT5	HTS_UGT	0	0.0588132932358989	5280460	Scopoletin
Zm_15991	HTS_UGT	0	0.00338969864460326	5280460	Scopoletin
Zm_43295	HTS_UGT	0	0.0428604860583855	5280460	Scopoletin
Zm_51683	HTS_UGT	0	0.00276725902372846	5280460	Scopoletin
Zm_62783	HTS_UGT	0	0.00631337962124841	5280460	Scopoletin
Zm_72068	HTS_UGT	1	0.0435305505654075	5280460	Scopoletin
Zm_85854	HTS_UGT	1	0.252981879441699	5280460	Scopoletin
At_71B1	GT-Predict	0		7015695	Ser-Leu
At_71B5	GT-Predict	0		7015695	Ser-Leu
At_71B6	GT-Predict	0		7015695	Ser-Leu
At_71B8	GT-Predict	0		7015695	Ser-Leu
At_71C1	GT-Predict	0		7015695	Ser-Leu
At_71C2	GT-Predict	0		7015695	Ser-Leu
At_71C3	GT-Predict	0		7015695	Ser-Leu
At_71C4	GT-Predict	0		7015695	Ser-Leu
At_71C5	GT-Predict	0		7015695	Ser-Leu
At_72B3	GT-Predict	0		7015695	Ser-Leu
At_72C1	GT-Predict	0		7015695	Ser-Leu
At_72D1	GT-Predict	0		7015695	Ser-Leu
At_72E1	GT-Predict	0		7015695	Ser-Leu
At_72E2	GT-Predict	0		7015695	Ser-Leu
At_72E3	GT-Predict	0		7015695	Ser-Leu
At_73B1	GT-Predict	0		7015695	Ser-Leu
At_73B2	GT-Predict	0		7015695	Ser-Leu
At_73B3	GT-Predict	0		7015695	Ser-Leu
At_73B4	GT-Predict	0		7015695	Ser-Leu
At_73B5	GT-Predict	0		7015695	Ser-Leu
At_73C1	GT-Predict	0		7015695	Ser-Leu
At_73C3	GT-Predict	0		7015695	Ser-Leu
At_73C4	GT-Predict	0		7015695	Ser-Leu
At_73C5	GT-Predict	0		7015695	Ser-Leu
At_73C6	GT-Predict	0		7015695	Ser-Leu
At_74B1	GT-Predict	0		7015695	Ser-Leu
At_74F1	GT-Predict	0		7015695	Ser-Leu
At_74F2	GT-Predict	0		7015695	Ser-Leu
At_75B1	GT-Predict	0		7015695	Ser-Leu
At_75D1	GT-Predict	0		7015695	Ser-Leu
At_76E1	GT-Predict	0		7015695	Ser-Leu
At_76E11	GT-Predict	0		7015695	Ser-Leu
At_76E12	GT-Predict	0		7015695	Ser-Leu
At_76E2	GT-Predict	0		7015695	Ser-Leu
At_76E4	GT-Predict	0		7015695	Ser-Leu
At_78D1	GT-Predict	0		7015695	Ser-Leu
At_78D2	GT-Predict	0		7015695	Ser-Leu
At_84A1	GT-Predict	0		7015695	Ser-Leu
At_84A2	GT-Predict	0		7015695	Ser-Leu
At_84A3	GT-Predict	0		7015695	Ser-Leu
At_84A4	GT-Predict	0		7015695	Ser-Leu
At_84B1	GT-Predict	0		7015695	Ser-Leu
At_84B2	GT-Predict	0		7015695	Ser-Leu
At_85A4	GT-Predict	0		7015695	Ser-Leu
At_85A5	GT-Predict	0		7015695	Ser-Leu
At_88A1	GT-Predict	0		7015695	Ser-Leu
At_89B1	GT-Predict	0		7015695	Ser-Leu
At_89C1	GT-Predict	0		7015695	Ser-Leu
VVGT1	GT-Predict	0		7015695	Ser-Leu
At_71B1	GT-Predict	0		7009598	Ser-phe
At_71B5	GT-Predict	0		7009598	Ser-phe
At_71B6	GT-Predict	0		7009598	Ser-phe
At_71B8	GT-Predict	0		7009598	Ser-phe
At_71C1	GT-Predict	0		7009598	Ser-phe
At_71C2	GT-Predict	0		7009598	Ser-phe
At_71C3	GT-Predict	0		7009598	Ser-phe
At_71C4	GT-Predict	0		7009598	Ser-phe
At_71C5	GT-Predict	0		7009598	Ser-phe
At_72B3	GT-Predict	0		7009598	Ser-phe
At_72C1	GT-Predict	0		7009598	Ser-phe
At_72D1	GT-Predict	0		7009598	Ser-phe
At_72E1	GT-Predict	0		7009598	Ser-phe
At_72E2	GT-Predict	0		7009598	Ser-phe
At_72E3	GT-Predict	0		7009598	Ser-phe
At_73B1	GT-Predict	0		7009598	Ser-phe
At_73B2	GT-Predict	0		7009598	Ser-phe
At_73B3	GT-Predict	0		7009598	Ser-phe
At_73B4	GT-Predict	0		7009598	Ser-phe
At_73B5	GT-Predict	0		7009598	Ser-phe
At_73C1	GT-Predict	0		7009598	Ser-phe
At_73C3	GT-Predict	0		7009598	Ser-phe
At_73C4	GT-Predict	0		7009598	Ser-phe
At_73C5	GT-Predict	0		7009598	Ser-phe
At_73C6	GT-Predict	0.5		7009598	Ser-phe
At_74B1	GT-Predict	0		7009598	Ser-phe
At_74F1	GT-Predict	0		7009598	Ser-phe
At_74F2	GT-Predict	0		7009598	Ser-phe
At_75B1	GT-Predict	0		7009598	Ser-phe
At_75D1	GT-Predict	0		7009598	Ser-phe
At_76E1	GT-Predict	0		7009598	Ser-phe
At_76E11	GT-Predict	0		7009598	Ser-phe
At_76E12	GT-Predict	0		7009598	Ser-phe
At_76E2	GT-Predict	0		7009598	Ser-phe
At_76E4	GT-Predict	0		7009598	Ser-phe
At_78D1	GT-Predict	0		7009598	Ser-phe
At_78D2	GT-Predict	0		7009598	Ser-phe
At_84A1	GT-Predict	0		7009598	Ser-phe
At_84A2	GT-Predict	0		7009598	Ser-phe
At_84A3	GT-Predict	0		7009598	Ser-phe
At_84A4	GT-Predict	0		7009598	Ser-phe
At_84B1	GT-Predict	0		7009598	Ser-phe
At_84B2	GT-Predict	0		7009598	Ser-phe
At_85A4	GT-Predict	0		7009598	Ser-phe
At_85A5	GT-Predict	0		7009598	Ser-phe
At_88A1	GT-Predict	0		7009598	Ser-phe
At_89B1	GT-Predict	0		7009598	Ser-phe
At_89C1	GT-Predict	0		7009598	Ser-phe
VVGT1	GT-Predict	0		7009598	Ser-phe
At_71C1	HTS_UGT	0	0.0338728146731138	68289	Sesamol
At_71D1	HTS_UGT	0	0.000378422723171924	68289	Sesamol
At_72B1	pTMH	1	0.29951563	68289	Sesamol
At_72E2	pTMH	0	0.003293778	68289	Sesamol
Ct_71E5	HTS_UGT	0.5	0.267022794022737	68289	Sesamol
Dc_71F5	HTS_UGT	0	0.0197744747288374	68289	Sesamol
Fe_72B19	HTS_UGT	0	0.0218624052481624	68289	Sesamol
Fe_88J1	HTS_UGT	0	0.000663445787316396	68289	Sesamol
Fi_88A10	HTS_UGT	0.5	0.152280710534768	68289	Sesamol
Gm_88E3	HTS_UGT	0	0.0227187164604699	68289	Sesamol
Lc_72B10	HTS_UGT	0	0.0409969080084336	68289	Sesamol
Mt_71G1	pTMH	0	0.003332076	68289	Sesamol
Mt_78G1	pTMH	0	0.001779085	68289	Sesamol
Nt_UGT1	pTMH	0	0.038343146	68289	Sesamol
Os_88C1	HTS_UGT	0	0.0378789769958737	68289	Sesamol
Pt_UGT1	pTMH	0	0.006511105	68289	Sesamol
Rc_GT1	HTS_UGT	0	0.00450545609388343	68289	Sesamol
Sl_GT5	HTS_UGT	0	0.0129535587698063	68289	Sesamol
