enzyme	reaction	cid
UGT71L2	0	736736
At_73B1	0	77793
ZmCGT5/UGT708A42	0	931
OleD	0	7500
Pt_UGT1	0	610875
UGT74H5	0	3085295
At_76C4	0	154128759
PpCGT1/UGT708A45	0	54139758
At_71C2	0	521184
FeCGTa/UGT708C1	0	579331
At_71B1	0	14307
UGT74P1	0	466268
TaCGT2-B/UGT708A54	0	610875
At_73C5	0	26955
MiCGT	0	10251
At_72E1	0	213728
UGT74P1	0	11240776
SiCGT3/UGT708A33	0	595377
At_85A5	0	85773370
UrdGT2	0	689014
SiCGT3/UGT708A33	0	28659
At_75B1	0	12209506
At_85A4	0	3102
UGT74P1	0	366
At_76E12	0	366
SbCGT2/UGT708A35	0	157153
At_71C4	0	103607
UGT94E2	0	10251
UGT86A5	0	17090
FcCGT/UGT708G1	0	7410
At_84B2	0	103607
UGT74P1	0	15262172
Os_88C1	0	261393
Lc_72B10	0	9591
At_73B5	0	69146
At_72E1	0	627458
Gm_88E3	0	1140
ZmCGT5/UGT708A42	0	141006514
At_76E2	0	20083560
At_89B1	0	151515
TwUGT2	0	9898919
At_76E11	0	67970
OsCGT6/UGT708A40	0	9481
TaCGT1-A/UGT708A14	0	11032058
ZmCGT3/UGT708A11	0	21465661
UGT74P1	0	12553720
TcCGT1	0	10251
UGT85B2	0	53395455
UGT74P1	0	736736
OleD	0	22716855
At_84A2	0	92841
UGT84C2	0	5270543
UGT85A73	0	466268
At_76E4	0	85447335
SiCGT2/UGT708A32	0	10680
PlUGT43	0	53441188
At_73C1	0	610875
At_76E11	0	85777085
UGT712E1	0	15655238
Fi_88A10	0	19089
Zm_85854	0	85773370
UGT86A5	0	520466
At_73B2	0	2825024
FeCGTa/UGT708C1	0	323
UGT73C1	0	55273731
At_84A3	0	11895
Zm_15991	0	136173
OsCGT	0	7003
Ct_71E5	0	521184
MiCGTb	0	54105512
BdCGT1/UGT708A7	0	3102
UGT74P1	0	54139758
UGT72AY1	0	13410
At_85A4	0	77793
WjGT1/UGT84A57	0	7519
At_85A5	0	255587
Fi_88A10	0	595377
UGT85A73	0	6995
UGT74P1	0	54056893
UGT71L2	0	390807
UGT74P1	0	90720
SiCGT1/UGT708A31	0	240
UGT74P1	0	66856475
At_73C5	0	69146
At_76E11	0	69146
Zm_51683	0	103607
At_78D1	0	8499
At_84A4	0	7020
UGT74P1	0	2817225
OleD	0	8294
TaCGT1-D/UGT708A53	0	5270543
Mt_71G1	0	14104
At_73B2	0	21671
UGT73A12	0	54056893
UGT74P1	0	20976640
UGT74P1	0	137530204
TaCGT2-A/UGT708A15	0	958750
At_72E2	0	146047
At_76E1	0	607716
Zm_43295	0	123059
ZmCGT3/UGT708A11	0	7003
Sl_GT5	0	12240636
At_84A2	0	7500
At_71B1	0	9450
At_78D1	0	7654
At_73B1	0	577969
SiCGT1/UGT708A31	0	70884183
ApUFGT3	0	958750
At_71C3	0	334306
At_71B5	0	577969
Os_88C1	0	77793
At_89B1	0	7150
GgCGT/UGT708B4	0	67878
OsCGT6/UGT708A40	0	610875
SbCGT2/UGT708A35	0	9591
UGT73Q1	0	9591
UGT88C4	0	141006514
At_71D1	0	8499
BdCGT1/UGT708A7	0	1481671
UGT73A10	0	1140
TaCGT2-B/UGT708A54	0	577969
Nt_UGT1	0	55275176
SbCGT1/UGT708A36	0	53441188
At_84B2	0	7964
Mt_71G1	0	607716
CuCGT/UGT708G2	0	21465661
DcUGT2	0	11502
At_84A4	0	123112
UGT73A10	0	10008
UGT73B4	0	9450
At_73B3	0	3102
At_89C1	0	14299523
UGT75L2	0	44587007
Zm_43295	0	72304
UGT73A10	0	7519
SiCGT2/UGT708A32	0	579331
UGT73A10	0	31229
At_85A5	0	10251
Sl_GT5	0	3102
UGT88C4	0	7964
Zm_51683	0	522000
IroB	0	15956
UGT74H6	0	366
UGT74B1	0	54005809
UGT73B4	0	15655238
Zm_43295	0	1383603
ApUFGT2	0	7519
At_71C5	0	66856475
Zm_62783	0	607798
UGT73C11	0	241
Fi_88A10	0	323
At_72D1	0	10680
UGT73A10	0	2759713
UGT75L2	0	7128
At_72B1	0	55275176
At_72E3	0	14104
At_84B1	0	45069335
FeCGTa/UGT708C1	0	7127
TaCGT1-B/UGT708A52	0	79332
Mt_78G1	0	142094
Zm_62783	0	151515
GmCGT/UGT708D1	0	10943
At_73C7	0	71034
UGT86A5	0	7500
At_76E11	0	4175
At_71C5	0	638006
Zm_62783	0	958750
UGT73A10	0	13410
At_73C6	0	11895
Os_88C1	0	11119
SiCGT1/UGT708A31	0	261397
UGT73A17	0	77793
At_85A4	0	7519
ZmCGT5/UGT708A42	0	12468
At_72B1	0	157153
UGT73C11	0	7463
UGT73A10	0	34140
Zm_15991	0	5270543
Mt_78G1	0	578495
UGT73A10	0	7500
At_72E3	0	9898919
At_73B4	0	9991610
At_76E2	0	11032058
UGT85K14	0	4685
At_84A3	0	70144
FeCGTb/UGT708C2	0	3102
At_72E2	0	14307
TcCGT1	0	928228
SbCGT1/UGT708A36	0	237447
At_74B1	0	638006
IroB	0	5270543
UGT73A10	0	142093
At_85A5	0	261397
At_73C1	0	10796995
At_71C3	0	85773370
UGT73A10	0	7463
At_74F1	0	10251
At_84A4	0	323
At_75B1	0	2817225
At_71C2	0	85773370
Zm_51683	0	67650
UGT85A73	0	6199
At_72D1	0	261391
At_71B5	0	12732963
PhCGT2/UGT708A46	0	92841
Zm_51683	0	54105512
UGT73A12	0	77793
At_74F2	0	15262172
UGT84C2	0	102928
Nt_UGT1	0	119011
ZmCGT4/UGT708A41	0	334306
OsCGT6/UGT708A40	0	323
TaCGT2-B/UGT708A54	0	67970
At_76E5	0	802311
At_72E2	0	3085295
UGT73C11	0	15655238
UGT73A10	0	13247
At_84A4	0	10680
OsCGT6/UGT708A40	0	67591
PhCGT2/UGT708A46	0	2345
SiCGT2/UGT708A32	0	10680
At_71B6	0	142093
At_71D1	0	142094
At_72E3	0	584904
UGT73A25	0	44587010
VVGT1	0	147795
At_73C5	0	71034
ZmUGT/UGT708A6	0	11240776
UGT73A17	0	5150599
ZmCGT3/UGT708A11	0	22096539
Os_88C1	0	746449
At_73C3	0	67042231
UGT88C4	0	3102
At_73B4	0	11240776
ApUFGT2	0	7238
DcUGT2	0	12693379
UGT73A10	0	94156
UGT88C4	0	142093
PlUGT43	0	119087140
Zm_72068	0	958750
UGT73A17	0	67650
At_72C1	0	8499
UGT73A10	0	3280140
UGT74B1 mut D113A	0	90720
UGT73A10	0	12398446
UGT73A10	0	12398447
At_71B8	0	10251
Rc_GT1	0	61325
UGT73A24	0	141006514
UGT73C1	0	7964
UGT72AY1	0	14307
Zm_43295	0	366
SbCGT3/UGT708A34	0	70144
TaCGT2-B/UGT708A54	0	162886613
Fi_88A10	0	53694162
OsCGT6/UGT708A40	0	12669351
At_73B2	0	4175
ZmCGT5/UGT708A42	0	8658
At_73B4	0	466268
At_71C2	0	44587007
PpUGT85A2	0	10869
UGT84C2	0	96744
Zm_85854	0	7150
At_73B1	0	64802
At_74F1	0	242065
UGT73A12	0	577969
UGT73A10	0	3020659
UGT85A20	0	10251
Zm_72068	0	10008
SbCGT3/UGT708A34	0	14909454
At_71B6	0	142094
VVGT1	0	7476
FeCGTb/UGT708C2	0	8417
At_72D1	0	54413375
SiCGT1/UGT708A31	0	579331
UGT85A20	0	26955
At_84A2	0	261393
At_84A2	0	2355
At_73C6	0	94307
At_72E2	0	72738902
Gm_88E3	0	12462
At_89C1	0	625694
Dc_71F5	0	85447335
SiCGT1/UGT708A31	0	8417
At_73C7	0	466273
At_74F1	0	3102
BdCGT1/UGT708A7	0	7127
PpCGT1/UGT708A45	0	19710
At_84A2	0	163085752
MiCGT	0	67042231
At_74F1	0	334306
At_73B3	0	7374
UGT73A10	0	9229
Fi_88A10	0	9591
Fe_88J1	0	10251
FcCGT/UGT708G1	0	10988376
At_71C2	0	11105361
TaCGT1-D/UGT708A53	0	5262584
DcUGT2	0	141006514
At_71B6	0	54413375
MiCGT	0	928228
At_73B3	0	13807896
GgCGT/UGT708B4	0	148791698
Os_88C1	0	8785
Zm_51683	0	226487
UGT85A20	0	7127
At_84B1	0	10869
At_73B1	0	241
CuCGT/UGT708G2	0	584904
At_84A3	0	736736
At_71D1	0	2817223
ZmCGT4/UGT708A41	0	10955672
At_72B3	0	5270543
ApUFGT1	0	12689827
Zm_51683	0	746449
UGT71L2	0	31229
At_89B1	0	622751
Fi_88A10	0	8294
At_72E1	0	592453
PpCGT1/UGT708A45	0	94156
At_84B2	0	578495
ZmCGT3/UGT708A11	0	85755
Lc_72B10	0	157153
UGT73B4	0	11105361
At_85A5	0	12553720
TaCGT1-D/UGT708A53	0	5270543
At_73B1	0	19710
UGT74H6	0	9604
PhCGT2/UGT708A46	0	7150
BdCGT1/UGT708A7	0	10225624
At_74B1	0	1140
CuCGT/UGT708G2	0	10251
TaCGT1-B/UGT708A52	0	77793
MiCGTb	0	579331
UGT94E2	0	261393
SbCGT2/UGT708A35	0	2817223
Zm_51683	0	466272
UGT73A10	0	92841
CuCGT/UGT708G2	0	323
IroB	0	9025
At_73C1	0	1140
OsCGT3/UGT708A2	0	66856475
PhCGT1/UGT708A43	0	3019951
At_76E2	0	13
UGT73C11	0	31244
Rc_GT1	0	83063
Dc_71F5	0	145858
UGT85A20	0	390807
UGT88C4	0	14382157
UGT73B4	0	179615
PlUGT43	0	689014
Zm_72068	0	12398447
TwUGT2	0	4685
TwUGT2	0	578495
UGT73A10	0	76832036
At_73B1	0	85773370
UGT74H5	0	9604
UGT73B4	0	5150599
UGT71L2	0	10251
WjGT1/UGT84A57	0	7644
At_72E1	0	522000
Zm_72068	0	2817225
UGT73Q1	0	261391
TwUGT2	0	123112
At_71C2	0	53395455
ZmCGT4/UGT708A41	0	10680
UGT84C2	0	54056893
PgCGT1/UGT708A44	0	64802
UGT73A10	0	10680
PgCGT1/UGT708A44	0	94156
UGT86A5	0	625694
Rc_GT1	0	7150
UGT85A20	0	10869
TcCGT1	0	70144
At_74F2	0	123112
UGT73A10	0	94525
GtUF6CGT1	0	13807896
IroB	0	99106
At_74F1	0	77793
At_72E3	0	7644
At_71C5	0	2817225
At_73C3	0	928228
At_78D1	0	8653
UGT73A10	0	77793
At_76C4	0	746449
At_73C1	0	10680
TwUGT2	0	6199
UGT85A73	0	7500
Zm_62783	0	7644
At_74F1	0	15725797
UrdGT2	0	931
At_75D1	0	70884183
Sl_GT5	0	72648693
UGT73A10	0	11507421
UGT85K14	0	2817225
DcUGT2	0	54105512
At_73C4	0	12732963
UGT73A12	0	15655238
Os_88C1	0	64802
SiCGT2/UGT708A32	0	9898919
At_73B3	0	615442
TcCGT1	0	2817223
UGT94E2	0	12693379
UGT73A10	0	11240776
At_73C3	0	237447
At_71C3	0	9481
UGT75L2	0	4175
DcUGT2	0	579331
UGT75L2	0	137614
At_78D1	0	244690
UGT73C1	0	928228
At_76E1	0	45069335
At_84A4	0	10467474
OsCGT	0	6199
Zm_51683	0	22096539
At_72B1	0	67591
At_85A4	0	5150599
OsCGT	0	20083560
At_84A4	0	14104
UGT74H6	0	7500
At_76C4	0	13410
UGT73A10	0	323
UGT74B1	0	7238
Os_88C1	0	607716
UGT73A10	0	12732963
TaCGT1-D/UGT708A53	0	67650
UGT74H5	0	10680
At_76E5	0	7374
At_76E5	0	151515
UGT73A10	0	261395
UGT73C11	0	67591
At_78D2	0	1140
Gm_88E3	0	14349486
At_88A1	0	7374
At_75D1	0	242065
Gm_88E3	0	596339
Gm_88E3	0	7150
UGT75E3	0	54139758
UGT73A10	0	21928631
ZmCGT4/UGT708A41	0	10680
At_72B1	0	12167
UGT73A10	0	10467474
PhCGT1/UGT708A43	0	5270543
At_72E2	0	520466
Zm_85854	0	11149475
UGT74B1 mut H22A	0	2755679
At_84B2	0	10251
UGT86A5	0	11507421
At_73B1	0	137530204
OsCGT2/UGT708A4	0	1666397
TaCGT1-A/UGT708A14	0	147795
At_72C1	0	9481
UGT73A10	0	5262584
FcCGT/UGT708G1	0	11833
Os_88C1	0	72304
UGT86A5	0	111037
UGT73A17	0	12209506
UGT73A10	0	53694162
PhCGT2/UGT708A46	0	7003
UGT73A10	0	54139758
At_76E5	0	136173
UGT73A10	0	103607
SiCGT1/UGT708A31	0	151515
UGT73A17	0	390807
At_78D2	0	7137
UGT73C1	0	638006
PlUGT43	0	123112
UGT73A10	0	54056893
At_73C1	0	31894
TaCGT2-A/UGT708A15	0	12398447
At_84A4	0	85777085
ZmUGT/UGT708A6	0	137530204
Nt_UGT1	0	84654
At_72D1	0	11507421
UGT73C1	0	689014
Rc_GT1	0	22716855
At_72C1	0	466268
UGT84C2	0	11368162
ApUFGT2	0	7644
OsCGT	0	111037
At_89B1	0	148791698
At_76E12	0	94525
At_75D1	0	689014
At_85A4	0	689014
TaCGT2-B/UGT708A54	0	466268
UGT75E3	0	7519
UGT73Q1	0	67650
At_75D1	0	7020
PhCGT1/UGT708A43	0	30553
Rc_GT1	0	22812
ZmCGT3/UGT708A11	0	7238
UGT73C11	0	15731437
At_84A2	0	15262172
UGT74N1	0	520466
At_73C4	0	129883109
At_72D1	0	8499
At_71C2	0	11833
UGT74N1	0	7150
UGT86A5	0	123866419
UGT74N1	0	67878
OsCGT	0	11446884
At_72B1	0	79367
UrdGT2	0	6199
SbCGT3/UGT708A34	0	689014
SiCGT3/UGT708A33	0	7150
At_71C2	0	123866419
At_74B1	0	99106
At_76E2	0	10680
At_72B3	0	41017
UGT73C1	0	9025
At_76E11	0	11240776
UGT85K14	0	31894
UGT73A25	0	7644
TaCGT1-A/UGT708A14	0	141006514
UGT73C11	0	90720
Gm_88E3	0	11149475
Pt_UGT1	0	61325
BdCGT1/UGT708A7	0	7519
FcCGT/UGT708G1	0	4114
VVGT1	0	261393
SbCGT3/UGT708A34	0	5270543
TaCGT1-D/UGT708A53	0	16126
At_85A4	0	578495
UGT74N1	0	31229
FeCGTb/UGT708C2	0	622751
UGT74H5	0	11895
SbCGT1/UGT708A36	0	7644
Fe_72B19	0	285371
At_71C2	0	607716
UGT73C11	0	10869
At_72E2	0	2817225
At_84A4	0	1140
At_73C6	0	20596579
UGT73A12	0	10251
UGT74B1 mut D113A	0	157153
At_71B1	0	20976640
OleD	0	123059
UGT73B4	0	79367
At_75B1	0	625694
Sl_GT5	0	22503
At_72D1	0	22503
BdCGT2/UGT708A8	0	7644
OsCGT	0	53694162
UGT71L2	0	31229
UGT74B1 mut D113A	0	101693
ZmUGT/UGT708A6	0	53441188
