Accession	cas	cid	ID	Description	UGT	Polyphenol Name	Yield	enzyme
A0A125QVX4	500-38-9	4534	142	UDP-glycosyltransferase 75L13	UGT75L13	Nordihydroguaiaretic acid	0	ALO19893.1
A0A125QVX4	102036-29-3	13846689	142	UDP-glycosyltransferase 75L13	UGT75L13	Protosappanin B	0	ALO19893.1
A0A125QVX4	108853-14-1	176096	142	UDP-glycosyltransferase 75L13	UGT75L13	Dendrophenol	0	ALO19893.1
A0A125QVX4	520-11-6	5317284	142	UDP-glycosyltransferase 75L13	UGT75L13	6-Methoxyluteolin	0	ALO19893.1
A0A125QVX4	41060-15-5	5320053	142	UDP-glycosyltransferase 75L13	UGT75L13	Neobavaisoflavone	0	ALO19893.1
A0A125QVX4	19879-32-4	5321775	142	UDP-glycosyltransferase 75L13	UGT75L13	Bavachin	0	ALO19893.1
A0A125QVX4	67979-25-3	155011	142	UDP-glycosyltransferase 75L13	UGT75L13	Aurantio-obtusin	0	ALO19893.1
A0A125QVX4	18085-97-7	5379096	142	UDP-glycosyltransferase 75L13	UGT75L13	Jaceosidin	0	ALO19893.1
A0A125QVX4	906-33-2	5280633	142	UDP-glycosyltransferase 75L13	UGT75L13	Neochlorogenic acid	0	ALO19893.1
A0A125QVX4	548-76-5	5464170	142	UDP-glycosyltransferase 75L13	UGT75L13	Irigenin	0	ALO19893.1
A0A125QVX4	27208-80-6	5281718	142	UDP-glycosyltransferase 75L13	UGT75L13	Polydatin	0	ALO19893.1
A0A1J6KIP3	500-65-2	5320954	143	UDP-glycosyltransferase g32894		Rhapontigenin	22	AQQ16706.1
A0A1J6KIP3	446-72-0	5280961	143	UDP-glycosyltransferase g32894		Genistein	2	AQQ16706.1
A0A1J6KIP3	520-36-5	5280443	143	UDP-glycosyltransferase g32894		Apigenin	16	AQQ16706.1
A0A1J6KIP3	491-70-3	5280445	143	UDP-glycosyltransferase g32894		Luteolin	15	AQQ16706.1
A0A1J6KIP3	4773-96-0	5281647	143	UDP-glycosyltransferase g32894		Mangiferin	0	AQQ16706.1
A0A1J6KIP3	3681-93-4	5280441	143	UDP-glycosyltransferase g32894		Vitexin	23	AQQ16706.1
A0A1J6KIP3	1126-61-0	70775	143	UDP-glycosyltransferase g32894		4-Allylpyrocatechol	2	AQQ16706.1
A0A1J6KIP3	13677-79-7	83651	143	UDP-glycosyltransferase g32894		2,3,4-Trihydroxybenzoic acid	0	AQQ16706.1
A0A1J6KIP3	451-13-8	780	143	UDP-glycosyltransferase g32894		Homogentisic acid	0	AQQ16706.1
A0A1J6KIP3	31721-94-5	5281343	143	UDP-glycosyltransferase g32894		5,7-Dihydroxychromone	4	AQQ16706.1
A0A1J6KIP3	1983-81-9	54679630	143	UDP-glycosyltransferase g32894		4,7-DIHYDROXYCOUMARIN	0	AQQ16706.1
A0A1J6KIP3	708-53-2	12820	143	UDP-glycosyltransferase g32894		2',3'-Dihydroxy-4'-methoxyacetophenone	2	AQQ16706.1
A0A1J6KIP3	529-84-0	5319502	143	UDP-glycosyltransferase g32894		4-Methylesculetin	0	AQQ16706.1
A0A1J6KIP3	2107-76-8	5354284	143	UDP-glycosyltransferase g32894		4-Methyllimetol	32	AQQ16706.1
A0A1J6KIP3	3843-74-1	689075	143	UDP-glycosyltransferase g32894		Methyl caffeate acid	5	AQQ16706.1
A0A1J6KIP3	4707-47-5	238398	143	UDP-glycosyltransferase g32894		Atraric acid	2	AQQ16706.1
A0A1J6KIP3	69039-02-7	155240	143	UDP-glycosyltransferase g32894		Hydroxytyrosol Acetate	0	AQQ16706.1
A0A1J6KIP3	121-79-9	4947	143	UDP-glycosyltransferase g32894		Propyl gallate	3	AQQ16706.1
A0A1J6KIP3	606-12-2	220295	143	UDP-glycosyltransferase g32894		2,4'-Dihydroxybenzophenone	3	AQQ16706.1
A0A1J6KIP3	531-95-3	91469	143	UDP-glycosyltransferase g32894		Equol	0	AQQ16706.1
A0A1J6KIP3	33626-08-3	6255462	143	UDP-glycosyltransferase g32894		4'-Methoxyresveratrol	4	AQQ16706.1
A0A1J6KIP3	86361-55-9	45382232	143	UDP-glycosyltransferase g32894		Gnetol	0	AQQ16706.1
A0A1J6KIP3	842-01-3	5413034	143	UDP-glycosyltransferase g32894		7,8-Dihydroxy-4-phenylcoumarin	4	AQQ16706.1
A0A1J6KIP3	7758-73-8	5398649	143	UDP-glycosyltransferase g32894		5,7-Dihydroxy-4-phenylcoumarin	48	AQQ16706.1
A0A1J6KIP3	32507-66-7	5318650	143	UDP-glycosyltransferase g32894		Isorhapontigenin	8	AQQ16706.1
A0A1J6KIP3	17817-31-1	5284649	143	UDP-glycosyltransferase g32894		6,7,4'-Trihydroxyisoflavone	0	AQQ16706.1
A0A1J6KIP3	487-52-5	5281222	143	UDP-glycosyltransferase g32894		Butein	10	AQQ16706.1
A0A1J6KIP3	20575-57-9	5280448	143	UDP-glycosyltransferase g32894		Calycosin	2	AQQ16706.1
A0A1J6KIP3	480-11-5	5320315	143	UDP-glycosyltransferase g32894		Oroxylin A	42	AQQ16706.1
A0A1J6KIP3	104594-70-9	5281787	143	UDP-glycosyltransferase g32894		Caffeic Acid Phenethyl Ester	16	AQQ16706.1
A0A1J6KIP3	2957-21-3	73571	143	UDP-glycosyltransferase g32894		Sakuranetin	2	AQQ16706.1
A0A1J6KIP3	552-58-9	440735	143	UDP-glycosyltransferase g32894		Eriodictyol	3	AQQ16706.1
A0A1J6KIP3	480-20-6	122850	143	UDP-glycosyltransferase g32894		Aromadendrin	1	AQQ16706.1
A0A1J6KIP3	1447-88-7	5281628	143	UDP-glycosyltransferase g32894		Hispidulin	38	AQQ16706.1
A0A1J6KIP3	548-77-6	5281811	143	UDP-glycosyltransferase g32894		Tectorigenin	13	AQQ16706.1
A0A1J6KIP3	37308-75-1	6293081	143	UDP-glycosyltransferase g32894		Flavokawain C	63	AQQ16706.1
A0A1J6KIP3	500-38-9	4534	143	UDP-glycosyltransferase g32894		Nordihydroguaiaretic acid	8	AQQ16706.1
A0A1J6KIP3	102036-29-3	13846689	143	UDP-glycosyltransferase g32894		Protosappanin B	0	AQQ16706.1
A0A1J6KIP3	108853-14-1	176096	143	UDP-glycosyltransferase g32894		Dendrophenol	13	AQQ16706.1
A0A1J6KIP3	520-11-6	5317284	143	UDP-glycosyltransferase g32894		6-Methoxyluteolin	29	AQQ16706.1
A0A1J6KIP3	41060-15-5	5320053	143	UDP-glycosyltransferase g32894		Neobavaisoflavone	0	AQQ16706.1
A0A1J6KIP3	19879-32-4	5321775	143	UDP-glycosyltransferase g32894		Bavachin	47	AQQ16706.1
A0A1J6KIP3	67979-25-3	155011	143	UDP-glycosyltransferase g32894		Aurantio-obtusin	3	AQQ16706.1
A0A1J6KIP3	18085-97-7	5379096	143	UDP-glycosyltransferase g32894		Jaceosidin	48	AQQ16706.1
A0A1J6KIP3	906-33-2	5280633	143	UDP-glycosyltransferase g32894		Neochlorogenic acid	0	AQQ16706.1
A0A1J6KIP3	548-76-5	5464170	143	UDP-glycosyltransferase g32894		Irigenin	10	AQQ16706.1
A0A1J6KIP3	27208-80-6	5281718	143	UDP-glycosyltransferase g32894		Polydatin	3	AQQ16706.1
I2BHA0	500-65-2	5320954	144	UDP-glycosyltransferase 1	UGT85K6	Rhapontigenin	6	AFJ52996.1
I2BHA0	446-72-0	5280961	144	UDP-glycosyltransferase 1	UGT85K6	Genistein	0	AFJ52996.1
I2BHA0	520-36-5	5280443	144	UDP-glycosyltransferase 1	UGT85K6	Apigenin	0	AFJ52996.1
I2BHA0	491-70-3	5280445	144	UDP-glycosyltransferase 1	UGT85K6	Luteolin	0	AFJ52996.1
I2BHA0	4773-96-0	5281647	144	UDP-glycosyltransferase 1	UGT85K6	Mangiferin	0	AFJ52996.1
I2BHA0	3681-93-4	5280441	144	UDP-glycosyltransferase 1	UGT85K6	Vitexin	0	AFJ52996.1
I2BHA0	1126-61-0	70775	144	UDP-glycosyltransferase 1	UGT85K6	4-Allylpyrocatechol	0	AFJ52996.1
I2BHA0	13677-79-7	83651	144	UDP-glycosyltransferase 1	UGT85K6	2,3,4-Trihydroxybenzoic acid	0	AFJ52996.1
I2BHA0	451-13-8	780	144	UDP-glycosyltransferase 1	UGT85K6	Homogentisic acid	0	AFJ52996.1
I2BHA0	31721-94-5	5281343	144	UDP-glycosyltransferase 1	UGT85K6	5,7-Dihydroxychromone	0	AFJ52996.1
I2BHA0	1983-81-9	54679630	144	UDP-glycosyltransferase 1	UGT85K6	4,7-DIHYDROXYCOUMARIN	0	AFJ52996.1
I2BHA0	708-53-2	12820	144	UDP-glycosyltransferase 1	UGT85K6	2',3'-Dihydroxy-4'-methoxyacetophenone	0	AFJ52996.1
I2BHA0	529-84-0	5319502	144	UDP-glycosyltransferase 1	UGT85K6	4-Methylesculetin	0	AFJ52996.1
I2BHA0	2107-76-8	5354284	144	UDP-glycosyltransferase 1	UGT85K6	4-Methyllimetol	0	AFJ52996.1
I2BHA0	3843-74-1	689075	144	UDP-glycosyltransferase 1	UGT85K6	Methyl caffeate acid	0	AFJ52996.1
I2BHA0	4707-47-5	238398	144	UDP-glycosyltransferase 1	UGT85K6	Atraric acid	0	AFJ52996.1
I2BHA0	69039-02-7	155240	144	UDP-glycosyltransferase 1	UGT85K6	Hydroxytyrosol Acetate	0	AFJ52996.1
I2BHA0	121-79-9	4947	144	UDP-glycosyltransferase 1	UGT85K6	Propyl gallate	3	AFJ52996.1
I2BHA0	606-12-2	220295	144	UDP-glycosyltransferase 1	UGT85K6	2,4'-Dihydroxybenzophenone	7	AFJ52996.1
I2BHA0	531-95-3	91469	144	UDP-glycosyltransferase 1	UGT85K6	Equol	0	AFJ52996.1
I2BHA0	33626-08-3	6255462	144	UDP-glycosyltransferase 1	UGT85K6	4'-Methoxyresveratrol	1	AFJ52996.1
I2BHA0	86361-55-9	45382232	144	UDP-glycosyltransferase 1	UGT85K6	Gnetol	2	AFJ52996.1
I2BHA0	842-01-3	5413034	144	UDP-glycosyltransferase 1	UGT85K6	7,8-Dihydroxy-4-phenylcoumarin	23	AFJ52996.1
I2BHA0	7758-73-8	5398649	144	UDP-glycosyltransferase 1	UGT85K6	5,7-Dihydroxy-4-phenylcoumarin	7	AFJ52996.1
I2BHA0	32507-66-7	5318650	144	UDP-glycosyltransferase 1	UGT85K6	Isorhapontigenin	0	AFJ52996.1
I2BHA0	17817-31-1	5284649	144	UDP-glycosyltransferase 1	UGT85K6	6,7,4'-Trihydroxyisoflavone	0	AFJ52996.1
I2BHA0	487-52-5	5281222	144	UDP-glycosyltransferase 1	UGT85K6	Butein	0	AFJ52996.1
I2BHA0	20575-57-9	5280448	144	UDP-glycosyltransferase 1	UGT85K6	Calycosin	0	AFJ52996.1
I2BHA0	480-11-5	5320315	144	UDP-glycosyltransferase 1	UGT85K6	Oroxylin A	2	AFJ52996.1
I2BHA0	104594-70-9	5281787	144	UDP-glycosyltransferase 1	UGT85K6	Caffeic Acid Phenethyl Ester	0	AFJ52996.1
I2BHA0	2957-21-3	73571	144	UDP-glycosyltransferase 1	UGT85K6	Sakuranetin	0	AFJ52996.1
I2BHA0	552-58-9	440735	144	UDP-glycosyltransferase 1	UGT85K6	Eriodictyol	0	AFJ52996.1
I2BHA0	480-20-6	122850	144	UDP-glycosyltransferase 1	UGT85K6	Aromadendrin	1	AFJ52996.1
I2BHA0	1447-88-7	5281628	144	UDP-glycosyltransferase 1	UGT85K6	Hispidulin	0	AFJ52996.1
I2BHA0	548-77-6	5281811	144	UDP-glycosyltransferase 1	UGT85K6	Tectorigenin	1	AFJ52996.1
I2BHA0	37308-75-1	6293081	144	UDP-glycosyltransferase 1	UGT85K6	Flavokawain C	2	AFJ52996.1
I2BHA0	500-38-9	4534	144	UDP-glycosyltransferase 1	UGT85K6	Nordihydroguaiaretic acid	0	AFJ52996.1
I2BHA0	102036-29-3	13846689	144	UDP-glycosyltransferase 1	UGT85K6	Protosappanin B	0	AFJ52996.1
I2BHA0	108853-14-1	176096	144	UDP-glycosyltransferase 1	UGT85K6	Dendrophenol	0	AFJ52996.1
I2BHA0	520-11-6	5317284	144	UDP-glycosyltransferase 1	UGT85K6	6-Methoxyluteolin	8	AFJ52996.1
I2BHA0	41060-15-5	5320053	144	UDP-glycosyltransferase 1	UGT85K6	Neobavaisoflavone	0	AFJ52996.1
I2BHA0	19879-32-4	5321775	144	UDP-glycosyltransferase 1	UGT85K6	Bavachin	3	AFJ52996.1
I2BHA0	67979-25-3	155011	144	UDP-glycosyltransferase 1	UGT85K6	Aurantio-obtusin	0	AFJ52996.1
I2BHA0	18085-97-7	5379096	144	UDP-glycosyltransferase 1	UGT85K6	Jaceosidin	3	AFJ52996.1
I2BHA0	906-33-2	5280633	144	UDP-glycosyltransferase 1	UGT85K6	Neochlorogenic acid	0	AFJ52996.1
I2BHA0	548-76-5	5464170	144	UDP-glycosyltransferase 1	UGT85K6	Irigenin	0	AFJ52996.1
I2BHA0	27208-80-6	5281718	144	UDP-glycosyltransferase 1	UGT85K6	Polydatin	0	AFJ52996.1
T1L1Y2	500-65-2	5320954	147	UDP-glycosyltransferase 205B2		Rhapontigenin	17	AHX56914.1
T1L1Y2	446-72-0	5280961	147	UDP-glycosyltransferase 205B2		Genistein	34	AHX56914.1
T1L1Y2	520-36-5	5280443	147	UDP-glycosyltransferase 205B2		Apigenin	74	AHX56914.1
T1L1Y2	491-70-3	5280445	147	UDP-glycosyltransferase 205B2		Luteolin	53	AHX56914.1
T1L1Y2	4773-96-0	5281647	147	UDP-glycosyltransferase 205B2		Mangiferin	0	AHX56914.1
T1L1Y2	3681-93-4	5280441	147	UDP-glycosyltransferase 205B2		Vitexin	0	AHX56914.1
T1L1Y2	1126-61-0	70775	147	UDP-glycosyltransferase 205B2		4-Allylpyrocatechol	0	AHX56914.1
T1L1Y2	13677-79-7	83651	147	UDP-glycosyltransferase 205B2		2,3,4-Trihydroxybenzoic acid	0	AHX56914.1
T1L1Y2	451-13-8	780	147	UDP-glycosyltransferase 205B2		Homogentisic acid	0	AHX56914.1
T1L1Y2	31721-94-5	5281343	147	UDP-glycosyltransferase 205B2		5,7-Dihydroxychromone	11	AHX56914.1
T1L1Y2	1983-81-9	54679630	147	UDP-glycosyltransferase 205B2		4,7-DIHYDROXYCOUMARIN	2	AHX56914.1
T1L1Y2	708-53-2	12820	147	UDP-glycosyltransferase 205B2		2',3'-Dihydroxy-4'-methoxyacetophenone	0	AHX56914.1
T1L1Y2	529-84-0	5319502	147	UDP-glycosyltransferase 205B2		4-Methylesculetin	2	AHX56914.1
T1L1Y2	2107-76-8	5354284	147	UDP-glycosyltransferase 205B2		4-Methyllimetol	32	AHX56914.1
T1L1Y2	3843-74-1	689075	147	UDP-glycosyltransferase 205B2		Methyl caffeate acid	24	AHX56914.1
T1L1Y2	4707-47-5	238398	147	UDP-glycosyltransferase 205B2		Atraric acid	2	AHX56914.1
T1L1Y2	69039-02-7	155240	147	UDP-glycosyltransferase 205B2		Hydroxytyrosol Acetate	0	AHX56914.1
T1L1Y2	121-79-9	4947	147	UDP-glycosyltransferase 205B2		Propyl gallate	1	AHX56914.1
T1L1Y2	606-12-2	220295	147	UDP-glycosyltransferase 205B2		2,4'-Dihydroxybenzophenone	13	AHX56914.1
T1L1Y2	531-95-3	91469	147	UDP-glycosyltransferase 205B2		Equol	30	AHX56914.1
T1L1Y2	33626-08-3	6255462	147	UDP-glycosyltransferase 205B2		4'-Methoxyresveratrol	7	AHX56914.1
T1L1Y2	86361-55-9	45382232	147	UDP-glycosyltransferase 205B2		Gnetol	2	AHX56914.1
T1L1Y2	842-01-3	5413034	147	UDP-glycosyltransferase 205B2		7,8-Dihydroxy-4-phenylcoumarin	33	AHX56914.1
T1L1Y2	7758-73-8	5398649	147	UDP-glycosyltransferase 205B2		5,7-Dihydroxy-4-phenylcoumarin	9	AHX56914.1
T1L1Y2	32507-66-7	5318650	147	UDP-glycosyltransferase 205B2		Isorhapontigenin	7	AHX56914.1
T1L1Y2	17817-31-1	5284649	147	UDP-glycosyltransferase 205B2		6,7,4'-Trihydroxyisoflavone	40	AHX56914.1
T1L1Y2	487-52-5	5281222	147	UDP-glycosyltransferase 205B2		Butein	58	AHX56914.1
T1L1Y2	20575-57-9	5280448	147	UDP-glycosyltransferase 205B2		Calycosin	43	AHX56914.1
T1L1Y2	480-11-5	5320315	147	UDP-glycosyltransferase 205B2		Oroxylin A	17	AHX56914.1
T1L1Y2	104594-70-9	5281787	147	UDP-glycosyltransferase 205B2		Caffeic Acid Phenethyl Ester	16	AHX56914.1
T1L1Y2	2957-21-3	73571	147	UDP-glycosyltransferase 205B2		Sakuranetin	14	AHX56914.1
T1L1Y2	552-58-9	440735	147	UDP-glycosyltransferase 205B2		Eriodictyol	33	AHX56914.1
T1L1Y2	480-20-6	122850	147	UDP-glycosyltransferase 205B2		Aromadendrin	17	AHX56914.1
T1L1Y2	1447-88-7	5281628	147	UDP-glycosyltransferase 205B2		Hispidulin	61	AHX56914.1
T1L1Y2	548-77-6	5281811	147	UDP-glycosyltransferase 205B2		Tectorigenin	15	AHX56914.1
T1L1Y2	37308-75-1	6293081	147	UDP-glycosyltransferase 205B2		Flavokawain C	94	AHX56914.1
T1L1Y2	500-38-9	4534	147	UDP-glycosyltransferase 205B2		Nordihydroguaiaretic acid	5	AHX56914.1
T1L1Y2	102036-29-3	13846689	147	UDP-glycosyltransferase 205B2		Protosappanin B	0	AHX56914.1
T1L1Y2	108853-14-1	176096	147	UDP-glycosyltransferase 205B2		Dendrophenol	1	AHX56914.1
T1L1Y2	520-11-6	5317284	147	UDP-glycosyltransferase 205B2		6-Methoxyluteolin	47	AHX56914.1
T1L1Y2	41060-15-5	5320053	147	UDP-glycosyltransferase 205B2		Neobavaisoflavone	90	AHX56914.1
T1L1Y2	19879-32-4	5321775	147	UDP-glycosyltransferase 205B2		Bavachin	46	AHX56914.1
T1L1Y2	67979-25-3	155011	147	UDP-glycosyltransferase 205B2		Aurantio-obtusin	23	AHX56914.1
T1L1Y2	18085-97-7	5379096	147	UDP-glycosyltransferase 205B2		Jaceosidin	61	AHX56914.1
T1L1Y2	906-33-2	5280633	147	UDP-glycosyltransferase 205B2		Neochlorogenic acid	0	AHX56914.1
T1L1Y2	548-76-5	5464170	147	UDP-glycosyltransferase 205B2		Irigenin	7	AHX56914.1
T1L1Y2	27208-80-6	5281718	147	UDP-glycosyltransferase 205B2		Polydatin	15	AHX56914.1
F8WKW0	500-65-2	5320954	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Rhapontigenin	2	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	446-72-0	5280961	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Genistein	16	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	520-36-5	5280443	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Apigenin	47	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	491-70-3	5280445	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Luteolin	3	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	4773-96-0	5281647	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Mangiferin	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	3681-93-4	5280441	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Vitexin	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	1126-61-0	70775	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	4-Allylpyrocatechol	24	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	13677-79-7	83651	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	2,3,4-Trihydroxybenzoic acid	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	451-13-8	780	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Homogentisic acid	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	31721-94-5	5281343	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	5,7-Dihydroxychromone	7	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	1983-81-9	54679630	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	4,7-DIHYDROXYCOUMARIN	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	708-53-2	12820	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	2',3'-Dihydroxy-4'-methoxyacetophenone	1	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	529-84-0	5319502	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	4-Methylesculetin	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	2107-76-8	5354284	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	4-Methyllimetol	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	3843-74-1	689075	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Methyl caffeate acid	4	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	4707-47-5	238398	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Atraric acid	2	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	69039-02-7	155240	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Hydroxytyrosol Acetate	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	121-79-9	4947	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Propyl gallate	2	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	606-12-2	220295	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	2,4'-Dihydroxybenzophenone	2	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	531-95-3	91469	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Equol	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	33626-08-3	6255462	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	4'-Methoxyresveratrol	3	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	86361-55-9	45382232	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Gnetol	2	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	842-01-3	5413034	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	7,8-Dihydroxy-4-phenylcoumarin	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	7758-73-8	5398649	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	5,7-Dihydroxy-4-phenylcoumarin	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	32507-66-7	5318650	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Isorhapontigenin	1	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	17817-31-1	5284649	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	6,7,4'-Trihydroxyisoflavone	3	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	487-52-5	5281222	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Butein	8	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	20575-57-9	5280448	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Calycosin	3	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	480-11-5	5320315	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Oroxylin A	46	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	104594-70-9	5281787	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Caffeic Acid Phenethyl Ester	14	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	2957-21-3	73571	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Sakuranetin	1	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	552-58-9	440735	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Eriodictyol	16	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	480-20-6	122850	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Aromadendrin	14	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	1447-88-7	5281628	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Hispidulin	51	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	548-77-6	5281811	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Tectorigenin	15	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	37308-75-1	6293081	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Flavokawain C	19	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	500-38-9	4534	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Nordihydroguaiaretic acid	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	102036-29-3	13846689	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Protosappanin B	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	108853-14-1	176096	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Dendrophenol	2	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	520-11-6	5317284	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	6-Methoxyluteolin	30	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	41060-15-5	5320053	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Neobavaisoflavone	4	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	19879-32-4	5321775	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Bavachin	16	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	67979-25-3	155011	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Aurantio-obtusin	53	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	18085-97-7	5379096	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Jaceosidin	53	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	906-33-2	5280633	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Neochlorogenic acid	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	548-76-5	5464170	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Irigenin	22	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
F8WKW0	27208-80-6	5281718	149	UDP-glucose crocetin glucosyltransferase	UGT75L6	Polydatin	0	BAK55736.1 UDP-glucose glucosyltransferase [Gardenia jasminoides]
A0A024AX02	500-65-2	5320954	151	Nt_UGT C-term		Rhapontigenin	68	Nt_UGT1
A0A024AX02	446-72-0	5280961	151	Nt_UGT C-term		Genistein	2	Nt_UGT1
A0A024AX02	520-36-5	5280443	151	Nt_UGT C-term		Apigenin	23	Nt_UGT1
A0A024AX02	491-70-3	5280445	151	Nt_UGT C-term		Luteolin	82	Nt_UGT1
