enzyme	cid
AZL90047.1 UDP-glycosyltransferase [Strobilanthes cusia]	50591
AZM59317.1 glycosyl transferase [Streptomyces sp. WAC 01438]	50591
AZM62481.1 hypothetical protein DLM49_25750 [Streptomyces sp. WAC 01438]	50591
AZM63891.1 glycosyl transferase [Streptomyces sp. WAC 01438]	50591
AZM79987.1 macrolide-inactivating glycosyltransferase [Streptomyces sp. KPB2]	50591
AZM84725.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AZM91840.1 macrolide-inactivating glycosyltransferase [Streptomyces sp. W1SF4]	50591
AZM94002.1 oleandomycin glycosyltransferase (plasmid) [Streptomyces sp. W1SF4]	50591
AZN01696.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AZN04761.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AZN17704.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AZN38788.1 glycosyl transferase family 1 [Paenibacillus albus]	50591
AZN47920.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AZN50550.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AZN59977.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AZN79482.1 UDP-glucosyltransferase [Bacillus licheniformis]	50591
AZN80523.1 UDP-glucosyltransferase [Bacillus licheniformis]	50591
AZN80800.1 glycosyl transferase family 1 [Bacillus licheniformis]	50591
AZN87760.1 rhamnosyltransferase subunit B [Pseudomonas aeruginosa]	50591
AZN93539.1 rhamnosyltransferase subunit B [Pseudomonas aeruginosa]	50591
AZO93695.1 glycosyl transferase [Halocella sp. SP3-1]	50591
AZP21104.1 macrolide-inactivating glycosyltransferase [Streptomyces aquilus]	50591
AZP32328.1 glycosyltransferase [Cronobacter sakazakii]	50591
AZP58888.1 Glycosyltransferase_GTB_type superfamily protein [Pseudomonas aeruginosa]	50591
AZP65052.1 Glycosyltransferase_GTB_type superfamily protein [Pseudomonas aeruginosa]	50591
AZQ26909.1 UGT91G15 [Avena strigosa]	50591
AZQ26911.1 UGT85F25 [Avena strigosa]	50591
AZQ26912.1 UGT72J6, partial [Avena strigosa]	50591
AZQ26913.1 UGT701A5 [Avena strigosa]	50591
AZQ26914.1 UGT88C11 [Avena strigosa]	50591
AZQ26915.1 UGT88C12 [Avena strigosa]	50591
AZQ26916.1 UGT99A6 [Avena strigosa]	50591
AZQ26917.1 UGT706E6 [Avena strigosa]	50591
AZQ26918.1 UGT706F6 [Avena strigosa]	50591
AZQ26919.1 UGT706F7, partial [Avena strigosa]	50591
AZQ26920.1 UGT74H11 [Avena strigosa]	50591
AZQ26921.1 UGT99D1 [Avena strigosa]	50591
AZQ26922.1 UGT83E3 [Avena strigosa]	50591
AZQ26923.1 UGT707A21 [Avena strigosa]	50591
AZQ26924.1 UGT93B16 [Avena strigosa]	50591
AZQ26925.1 UGT75J3 [Avena strigosa]	50591
AZQ26926.1 UGT710C7 [Avena strigosa]	50591
AZQ26927.1 UGT75K6 [Avena strigosa]	50591
AZQ26928.1 UGT86B4 [Avena strigosa]	50591
AZQ26929.1 UGT91F11, partial [Avena strigosa]	50591
AZQ26930.1 UGT90G1 [Avena strigosa]	50591
AZQ26931.1 UGT87B3 [Avena strigosa]	50591
AZQ26933.1 UGT99C4 [Avena strigosa]	50591
AZQ26934.1 UGT98B4 [Avena strigosa]	50591
AZQ26938.1 UGT99B9 [Avena strigosa]	50591
AZQ38258.1 macrolide-inactivating glycosyltransferase [Streptomyces cyaneochromogenes]	50591
AZQ47631.1 UDP-glucosyltransferase [Bacillus albus]	50591
AZQ47999.1 glycosyl transferase [Bacillus albus]	50591
AZQ51244.1 glycosyltransferase [Burkholderia cenocepacia]	50591
AZQ64761.1 hypothetical protein EI427_21285 [Flammeovirga pectinis]	50591
AZQ65646.1 hypothetical protein EI427_25770 (plasmid) [Flammeovirga pectinis]	50591
AZQ70180.1 glycosyltransferase [Streptomyces luteoverticillatus]	50591
AZQ75110.1 glycosyltransferase [Streptomyces luteoverticillatus]	50591
AZR76915.1 glycosyl transferase [Bacillus thuringiensis]	50591
AZR77437.1 UDP-glucosyltransferase [Bacillus thuringiensis]	50591
AZR77585.1 glycosyl transferase family 1 [Bacillus thuringiensis]	50591
AZS15250.1 glycosyl transferase family 1 [Paenibacillus lutimineralis]	50591
AZS46348.1 O-mycaminosyltylonolide 6-deoxyallosyltransferase [Microbacterium oxydans]	50591
AZS59040.1 N-glycosyltransferase [Pectobacterium parmentieri]	50591
AZS69954.1 glycosyl transferase [Streptomyces lydicus]	50591
AZS70043.1 glycosyl transferase [Streptomyces lydicus]	50591
AZS75371.1 glycosyl transferase [Streptomyces lydicus]	50591
AZS76659.1 glycosyl transferase [Streptomyces lydicus]	50591
AZS83492.1 glycosyltransferase [Streptomyces griseoviridis]	50591
AZS84350.1 macrolide-inactivating glycosyltransferase [Streptomyces griseoviridis]	50591
AZS88703.1 glycosyltransferase [Streptomyces griseoviridis]	50591
AZS89473.1 glycosyltransferase [Streptomyces griseoviridis]	50591
AZU49329.1 N-glycosyltransferase [Aeromonas hydrophila]	50591
AZU60292.1 glycosyl transferase family 1 [Neobacillus mesonae]	50591
AZU87548.1 salmochelin biosynthesis C-glycosyltransferase IroB (plasmid) [Escherichia coli]	50591
AZV43366.1 glycosyl transferase family 1 [Peribacillus asahii]	50591
AZV48154.1 UDP-glucosyltransferase [Bacillus halotolerans]	50591
AZV48797.1 UDP-glucosyltransferase [Bacillus halotolerans]	50591
AZV51267.1 glycosyl transferase family 1 [Bacillus halotolerans]	50591
AZV53770.1 UDP-glucosyltransferase [Bacillus pumilus]	50591
AZV62716.1 glycosyl transferase family 1 [[Brevibacterium] frigoritolerans]	50591
AZV66002.1 glycosyl transferase [Bacillus cereus]	50591
AZV66524.1 UDP-glucosyltransferase [Bacillus cereus]	50591
AZV66598.1 glycosyl transferase [Bacillus cereus]	50591
AZV88760.1 UDP-glucosyltransferase [Bacillus amyloliquefaciens]	50591
AZV89481.1 glycosyl transferase family 1 [Bacillus amyloliquefaciens]	50591
AZZ10479.1 rhamnosyltransferase subunit B [Pseudomonas aeruginosa]	50591
AZZ51925.1 glycosyl transferase [Rathayibacter festucae DSM 15932]	50591
AZZ70622.1 UDP-glycosyltransferase 4 [Pueraria montana var. lobata]	50591
AZZ70623.1 UDP-glycosyltransferase 57 [Pueraria montana var. lobata]	50591
BAA12737.1 UDP-glucose:flavonoid-3-glucosyltransferase [Gentiana triflora]	50591
BAA13482.1 bilirubin UDP-glucuronosyltransferase [Mus musculus]	50591
BAA14125.1 crtX [Pantoea ananatis]	50591
BAA16652.1 zeaxanthin glucosyl transferase [Synechocystis sp. PCC 6803]	50591
BAA19155.1 glucosyl transferase [Nicotiana tabacum]	50591
BAA19659.1 flavonoid 3-O-glucosyltransferase [Perilla frutescens]	50591
BAA23359.1 UDP-glucuronosyltransferase [Bos taurus]	50591
BAA24692.1 UDP-glucuronosyltransferase [Felis catus]	50591
BAA36410.1 UDP-glycose:flavonoid glycosyltransferase [Vigna mungo]	50591
BAA36972.1 flavonoid 3-O-galactosyl transferase [Vigna mungo]	50591
BAA83130.1 NGT [Lentzea aerocolonigenes]	50591
BAA83484.1 UDP-glucose: flavonoid 7-O-glucosyltransferase [Scutellaria baicalensis]	50591
BAA84592.1 glycosyl transferase [Streptomyces avermitilis]	50591
BAA89008.1 anthocyanidin 3-O-glucosyltransferase [Petunia x hybrida]	50591
BAA89009.1 anthocyanin 5-O-glucosyltransferase [Petunia x hybrida]	50591
BAA90787.1 UDP glucose: flavonoid 3-O-glucosyltransferase, partial [Ipomoea batatas]	50591
BAA93039.1 limonoid UDP-glucosyltransferase [Citrus unshiu]	50591
BAA97127.1 flavonol 3-O-glucosyltransferase-like [Arabidopsis thaliana]	50591
BAA97275.1 UTP-glucose glucosyltransferase [Arabidopsis thaliana]	50591
BAA97492.1 glucuronosyl transferase, ripening-related [Arabidopsis thaliana]	50591
BAA97493.1 UDP-glycose:flavonoid glycosyltransferase-like [Arabidopsis thaliana]	50591
BAA97533.1 UDP-glucose:anthocysnin 5-O-glucosyltransferase-like [Arabidopsis thaliana]	50591
BAA97538.1 UDP-glucose:anthocysnin 5-O-glucosyltransferase-like [Arabidopsis thaliana]	50591
BAA98157.1 anthocyanidin-3-glucoside rhamnosyltransferase-like [Arabidopsis thaliana]	50591
BAA98174.1 anthocyanidin-3-glucoside rhamnosyltransferase [Arabidopsis thaliana]	50591
BAB01151.1 flavonol 3-O-glucosyltransferase-like protein [Arabidopsis thaliana]	50591
BAB01943.1 UDP-glucose glucosyltransferase-like protein [Arabidopsis thaliana]	50591
BAB02837.1 UTP-glucose glucosyltransferase [Arabidopsis thaliana]	50591
BAB02840.1 UTP-glucose glucosyltransferase [Arabidopsis thaliana]	50591
BAB02842.1 UTP-glucose glucosyltransferase [Arabidopsis thaliana]	50591
BAB10729.1 flavonol 3-O-glucosyltransferase-like protein [Arabidopsis thaliana]	50591
BAB10731.1 flavonol 3-O-glucosyltransferase-like protein [Arabidopsis thaliana]	50591
BAB10791.1 glucuronosyl transferase-like protein [Arabidopsis thaliana]	50591
BAB10792.1 glucuronosyl transferase-like protein [Arabidopsis thaliana]	50591
BAB10793.1 glucuronosyl transferase-like protein [Arabidopsis thaliana]	50591
BAB10794.1 glucuronosyl transferase-like protein [Arabidopsis thaliana]	50591
BAB10795.1 glucuronosyl transferase-like protein [Arabidopsis thaliana]	50591
BAB17059.1 putative UDP-glucose: flavonoid 7-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAB17060.1 putative UDP-glucose: flavonoid 7-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAB17061.1 putative UDP-glucose: flavonoid 7-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAB17176.1 arbutin synthase-like [Oryza sativa Japonica Group]	50591
BAB17182.1 arbutin synthase-like [Oryza sativa Japonica Group]	50591
BAB60720.1 glucosyltransferase [Nicotiana tabacum]	50591
BAB60721.1 glucosyltransferase [Nicotiana tabacum]	50591
BAB63773.1 glucosyltransferase IS5a-like [Oryza sativa Japonica Group]	50591
BAB63778.1 glucosyltransferase IS10a-like [Oryza sativa Japonica Group]	50591
BAB64095.1 putative flavonol 3-O-glucosyltransferase [Oryza sativa (japonica cultivar-group)]	50591
BAB68081.1 putative arbutin synthase [Oryza sativa Japonica Group]	50591
BAB68082.1 putative glucosyltransferase [Oryza sativa Japonica Group]	50591
BAB68088.1 putative UDP-glycose:flavonoid glycosyltransferase [Oryza sativa Japonica Group]	50591
BAB68090.1 putative UDP-glycose:flavonoid glycosyltransferase [Oryza sativa Japonica Group]	50591
BAB68093.1 putative UDP-glycose:flavonoid glycosyltransferase [Oryza sativa Japonica Group]	50591
BAB83692.1 ABA-glucosyltransferase [Vigna angularis]	50591
BAB85345.1 LGT_CITUN LIMONOID UDP-GLUCOSYLTRANSFERASE-like protein [Oryza sativa (japonica cultivar-group)]	50591
BAB85346.1 LGT_CITUN LIMONOID UDP-GLUCOSYLTRANSFERASE [Oryza sativa (japonica cultivar-group)]	50591
BAB86919.1 glucosyltransferase-1, partial [Vigna angularis]	50591
BAB86920.1 glucosyltransferase-2 [Vigna angularis]	50591
BAB86921.1 glucosyltransferase-3 [Vigna angularis]	50591
BAB86922.1 glucosyltransferase like protein, partial [Vigna angularis]	50591
BAB86923.1 glucosyltransferase-5 [Vigna angularis]	50591
BAB86924.1 glucosyltransferase-6, partial [Vigna angularis]	50591
BAB86927.1 glucosyltransferase-9 [Vigna angularis]	50591
BAB86928.1 glucosyltransferase-10 [Vigna angularis]	50591
BAB86929.1 glucosyltransferase-11, partial [Vigna angularis]	50591
BAB86930.1 glucosyltransferase-12 [Vigna angularis]	50591
BAB86931.1 glucosyltransferase-13, partial [Vigna angularis]	50591
BAB86932.1 glucosyltransferase-14 [Vigna angularis]	50591
BAB88934.1 glucosyltransferase [Nicotiana tabacum]	50591
BAB88935.1 glucosyltransferase [Nicotiana tabacum]	50591
BAB92270.1 putative UDP-glucose:salicylic acid glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC01201.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC10743.1 glucosyltransferase-like [Oryza sativa Japonica Group]	50591
BAC10839.1 putative UDP-glucose glucosyltransferase [Oryza sativa (japonica cultivar-group)]	50591
BAC10994.1 rhamnosyl transferase [Nierembergia sp. NB17]	50591
BAC15804.1 putative betanidin 6-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC15998.1 putative Flavonol 3-O-glucosyltransferase(UDP-glucose flavonoid 3-O-glucosyltransferase) [Oryza sativa Japonica Group]	50591
BAC16059.1 putative cis-zeatin O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC16076.1 contains ESTs AU095171(E60450),AU030928(E60450)~glucuronosyl transferase-like protein [Oryza sativa (japonica cultivar-group)]	50591
BAC16077.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC16461.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC22523.1 OJ1341_A08.12 [Oryza sativa (japonica cultivar-group)]	50591
BAC54092.1 anthocyanin 3'-glucosyltransferase [Gentiana triflora]	50591
BAC54093.1 anthocyanin 5-glucosyltransferase [Torenia hybrid cultivar]	50591
BAC55209.1 N-glycosyltransferase [Streptomyces sp. TP-A0274]	50591
BAC57706.1 putative glucosyltransferase-2 [Oryza sativa Japonica Group]	50591
BAC57710.1 putative glucosyltransferase-2 [Oryza sativa Japonica Group]	50591
BAC67373.1 ecdysteroid UDP-glucosyl transferase [Adoxophyes honmai nucleopolyhedrovirus]	50591
BAC68655.1 dTDP-L-oleandrose transferase (glycosyltransferase) [Streptomyces avermitilis MA-4680 = NBRC 14893]	50591
BAC75069.1 putative glycosyltransferase, secreted [Streptomyces avermitilis MA-4680 = NBRC 14893]	50591
BAC76501.1 putative glycosyltransferase (plasmid) [Streptomyces rochei]	50591
BAC78438.1 isoflavonoid glucosyltransferase [Glycyrrhiza echinata]	50591
BAC79921.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC79922.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC80059.1 putative glucosyltransferase-2 [Oryza sativa Japonica Group]	50591
BAC80066.1 putative glucosyltransferase-2 [Oryza sativa Japonica Group]	50591
BAC83342.1 putative Flavonol 3-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC83531.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC83830.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC83833.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC83958.1 putative glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC83960.1 putative glucosyltransferase-3 [Oryza sativa Japonica Group]	50591
BAC83982.1 putative glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC83986.1 putative glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC83989.1 putative flavonol 3-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC83994.1 putative glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC84214.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC84378.1 putative UDP-glucose glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC87656.1 unnamed protein product [Mus musculus]	50591
BAC87829.1 UDP-glucuronosyltransferase [Pseudopleuronectes yokohamae]	50591
BAC91698.1 glr3757 [Gloeobacter violaceus PCC 7421]	50591
BAC99360.1 putative glucosyltransferase [Oryza sativa Japonica Group]	50591
BAC99553.1 putative glucosyltransferase-10 [Oryza sativa Japonica Group]	50591
BAD06514.1 anthocyanin 3-O-galactosyltransferase [Aralia cordata]	50591
BAD06874.1 anthocyanin 5-O-glucosyltransferase [Iris x hollandica]	50591
BAD09418.1 putative flavonoid glucosyl-transferase [Oryza sativa Japonica Group]	50591
BAD09654.1 putative flavonoid 7-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD15509.1 putative anthocyanin 5-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD15522.1 putative Limonoid UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD17248.1 putative UDP-glycosyltransferase 85A8 [Oryza sativa Japonica Group]	50591
BAD17249.1 putative UDP-glucose glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD17253.1 putative UDP-glucose glucosyltransferase1 [Oryza sativa Japonica Group]	50591
BAD17459.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD17822.1 putative UDP-glycosyltransferase 85A8 [Oryza sativa (japonica cultivar-group)]	50591
BAD20019.1 UDP-glucose glucosyltransferase-like protein [Oryza sativa Japonica Group]	50591
BAD21892.1 putative UDP-glycosyltransferase [Oryza sativa Japonica Group]	50591
BAD23624.1 betanidin-5-O-glucosyltransferase-like [Oryza sativa Japonica Group]	50591
BAD24993.1 putative flavonoid glucosyl-transferase [Oryza sativa Japonica Group]	50591
BAD25308.1 putative indole-3-acetate beta-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD28246.1 putative Hydroquinone glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD28247.1 putative Hydroquinone glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD28252.1 putative Hydroquinone glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD28257.1 putative Hydroquinone glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD28262.1 putative Hydroquinone glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD29721.1 UDP-glucose glucosyltransferase [Catharanthus roseus]	50591
BAD29722.1 UDP-glucose glucosyltransferase [Catharanthus roseus]	50591
BAD32868.1 putative glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD32872.1 putative anthocyanin 5-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD32918.1 putative phenylpropanoid:glucosyltransferase 2 [Oryza sativa Japonica Group]	50591
BAD32920.1 putative anthocyanin 3'-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD34259.1 putative UDP-glucose glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD34262.1 putative glucosyltransferase-10 [Oryza sativa Japonica Group]	50591
BAD34355.1 putative indole-3-acetate beta-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD34356.1 putative UDP-glucose:salicylic acid glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD34401.1 putative UDP-glucose:salicylic acid glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD35324.1 putative UDP-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD35816.1 putative UDPglucose:flavonoid-3-oxy glucosyl transferase [Oryza sativa Japonica Group]	50591
BAD36519.1 putative UDP-glucose: flavonoid 7-O-glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD37251.1 putative glucosyltransferase-10 [Oryza sativa Japonica Group]	50591
BAD38449.1 putative flavonoid glucosyl-transferase [Oryza sativa Japonica Group]	50591
BAD38450.1 putative flavonoid glucosyl-transferase [Oryza sativa Japonica Group]	50591
BAD41396.1 UDP-glucose:sterol glucosyltransferase [Symbiobacterium thermophilum IAM 14863]	50591
BAD41400.1 UDP-glucose:sterol glucosyltransferase [Symbiobacterium thermophilum IAM 14863]	50591
BAD44686.1 UDP-glucose:anthocyanin 3'-O-glucosyltransferase [Gentiana scabra var. buergeri]	50591
BAD44687.1 UDP-glucose:anthocyanin 3'-O-glucosyltransferase [Gentiana scabra var. buergeri]	50591
BAD52003.1 UDP-glucose:flavonoid 3-O-glucosyltransferase [Dianthus caryophyllus]	50591
BAD52004.1 UDP-glucose:flavonol 3-O-glucosyltransferase [Dianthus caryophyllus]	50591
BAD52005.1 UDP-glucose:flavonol 3-O-glucosyltransferase [Dianthus caryophyllus]	50591
BAD52006.1 UDP-glucose: chalcononaringenin 2'-O-glucosyltransferase [Dianthus caryophyllus]	50591
BAD52007.1 UDP-glucose: chalcononaringenin 2'-O-glucosyltransferase [Dianthus caryophyllus]	50591
BAD53420.1 glucosyltransferase IS5a salicylate-induced-like [Oryza sativa Japonica Group]	50591
BAD53422.1 betanidin-5-O-glucosyltransferase-like [Oryza sativa Japonica Group]	50591
BAD54417.1 putative UDP-glucose glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD61637.1 putative UDP-glycosyltransferase 88B1 [Oryza sativa Japonica Group]	50591
BAD62794.1 macrolide glycosyltransferase [Bacillus clausii KSM-K16]	50591
BAD67837.1 putative glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD68171.1 putative UDP-glucose:salicylic acid glucosyltransferase [Oryza sativa Japonica Group]	50591
BAD69131.1 putative UDP-glycosyltransferase [Oryza sativa Japonica Group]	50591
BAD69134.1 putative UDP-glycosyltransferase [Oryza sativa Japonica Group]	50591
BAD69136.1 putative UDP-glycosyltransferase [Oryza sativa Japonica Group]	50591
BAD69254.1 putative UDP-glycosyltransferase [Oryza sativa Japonica Group]	50591
BAD69255.1 putative UDP-glycosyltransferase [Oryza sativa Japonica Group]	50591
BAD69345.1 putative UDP-glycosyltransferase [Oryza sativa Japonica Group]	50591
